operator_type,batch_size,seq_len,hidden_dim1,hidden_dim2,latency_ms,memory_footprint_mb,flops,arithmetic_intensity
gemm,2,128,512,128,0.013516800105571746,0.4375,33554432,73.14285714285714
gemm,2,128,512,256,0.012083200365304947,0.625,67108864,102.4
gemm,2,128,512,512,0.010649599879980088,1.0,134217728,128.0
gemm,2,128,512,1024,0.031744000315666196,1.75,268435456,146.28571428571428
gemm,2,128,512,2048,0.03358719944953918,3.25,536870912,157.53846153846155
gemm,2,128,1024,128,0.013516800105571746,0.8125,67108864,78.76923076923077
gemm,2,128,1024,256,0.012083200365304947,1.125,134217728,113.77777777777777
gemm,2,128,1024,512,0.012083200365304947,1.75,268435456,146.28571428571428
gemm,2,128,1024,1024,0.012492799758911132,3.0,536870912,170.66666666666666
gemm,2,128,1024,2048,0.0364544004201889,5.5,1073741824,186.1818181818182
gemm,2,128,2048,128,0.015769599378108977,1.5625,134217728,81.92
gemm,2,128,2048,256,0.013312000036239623,2.125,268435456,120.47058823529412
gemm,2,128,2048,512,0.015564799308776855,3.25,536870912,157.53846153846155
gemm,2,128,2048,1024,0.02252800017595291,5.5,1073741824,186.1818181818182
gemm,2,128,2048,2048,0.04689919948577881,10.0,2147483648,204.8
gemm,2,256,128,128,0.012083200365304947,0.28125,16777216,56.888888888888886
gemm,2,256,128,256,0.012083200365304947,0.4375,33554432,73.14285714285714
gemm,2,256,128,512,0.011673600226640702,0.75,67108864,85.33333333333333
gemm,2,256,128,1024,0.03400959968566895,1.375,134217728,93.0909090909091
gemm,2,256,128,2048,0.011468800157308579,2.625,268435456,97.52380952380952
gemm,2,256,256,128,0.011257600039243698,0.4375,33554432,73.14285714285714
gemm,2,256,256,256,0.010649599879980088,0.625,67108864,102.4
gemm,2,256,256,512,0.010444799810647965,1.0,134217728,128.0
gemm,2,256,256,1024,0.03051519989967346,1.75,268435456,146.28571428571428
gemm,2,256,256,2048,0.017203199863433837,3.25,536870912,157.53846153846155
gemm,2,256,512,128,0.010649599879980088,0.75,67108864,85.33333333333333
gemm,2,256,512,256,0.010239999741315842,1.0,134217728,128.0
gemm,2,256,512,512,0.011264000087976456,1.5,268435456,170.66666666666666
gemm,2,256,512,1024,0.013926400244235993,2.5,536870912,204.8
gemm,2,256,512,2048,0.019251200556755065,4.5,1073741824,227.55555555555554
gemm,2,256,1024,128,0.01228799968957901,1.375,134217728,93.0909090909091
gemm,2,256,1024,256,0.011878400295972823,1.75,268435456,146.28571428571428
gemm,2,256,1024,512,0.012083200365304947,2.5,536870912,204.8
gemm,2,256,1024,1024,0.03583999872207642,4.0,1073741824,256.0
gemm,2,256,1024,2048,0.03256320059299469,7.0,2147483648,292.57142857142856
gemm,2,256,2048,128,0.013926400244235993,2.625,268435456,97.52380952380952
gemm,2,256,2048,256,0.015360000729560851,3.25,536870912,157.53846153846155
gemm,2,256,2048,512,0.023552000522613525,4.5,1073741824,227.55555555555554
gemm,2,256,2048,1024,0.031948798894882204,7.0,2147483648,292.57142857142856
gemm,2,256,2048,2048,0.058982402086257935,12.0,4294967296,341.3333333333333
gemm,2,512,128,128,0.01085439994931221,0.53125,33554432,60.23529411764706
gemm,2,512,128,256,0.011059200018644333,0.8125,67108864,78.76923076923077
gemm,2,512,128,512,0.06410239934921265,1.375,134217728,93.0909090909091
gemm,2,512,128,1024,0.010649599879980088,2.5,268435456,102.4
gemm,2,512,128,2048,0.013516800105571746,4.75,536870912,107.78947368421052
gemm,2,512,256,128,0.010035199671983719,0.8125,67108864,78.76923076923077
gemm,2,512,256,256,0.010239999741315842,1.125,134217728,113.77777777777777
gemm,2,512,256,512,0.030105599761009218,1.75,268435456,146.28571428571428
gemm,2,512,256,1024,0.012691199779510498,3.0,536870912,170.66666666666666
gemm,2,512,256,2048,0.020275199413299562,5.5,1073741824,186.1818181818182
gemm,2,512,512,128,0.010444799810647965,1.375,134217728,93.0909090909091
gemm,2,512,512,256,0.031539198756217954,1.75,268435456,146.28571428571428
gemm,2,512,512,512,0.012697599828243256,2.5,536870912,204.8
gemm,2,512,512,1024,0.01945600062608719,4.0,1073741824,256.0
gemm,2,512,512,2048,0.03358719944953918,7.0,2147483648,292.57142857142856
gemm,2,512,1024,128,0.013312000036239623,2.5,268435456,102.4
gemm,2,512,1024,256,0.012697599828243256,3.0,536870912,170.66666666666666
gemm,2,512,1024,512,0.034815999865531924,4.0,1073741824,256.0
gemm,2,512,1024,1024,0.032358399033546446,6.0,2147483648,341.3333333333333
gemm,2,512,1024,2048,0.10485759973526002,10.0,4294967296,409.6
gemm,2,512,2048,128,0.01884160041809082,4.75,536870912,107.78947368421052
gemm,2,512,2048,256,0.02252800017595291,5.5,1073741824,186.1818181818182
gemm,2,512,2048,512,0.032358399033546446,7.0,2147483648,292.57142857142856
gemm,2,512,2048,1024,0.08232960104942322,10.0,4294967296,409.6
gemm,2,512,2048,2048,0.08888319730758668,16.0,8589934592,512.0
gemm,2,1024,128,128,0.011264000087976456,1.03125,67108864,62.06060606060606
gemm,2,1024,128,256,0.03686400055885315,1.5625,134217728,81.92
gemm,2,1024,128,512,0.012902399897575379,2.625,268435456,97.52380952380952
gemm,2,1024,128,1024,0.013926400244235993,4.75,536870912,107.78947368421052
gemm,2,1024,128,2048,0.04321280121803284,9.0,1073741824,113.77777777777777
gemm,2,1024,256,128,0.031539198756217954,1.5625,134217728,81.92
gemm,2,1024,256,256,0.010649599879980088,2.125,268435456,120.47058823529412
gemm,2,1024,256,512,0.012697599828243256,3.25,536870912,157.53846153846155
gemm,2,1024,256,1024,0.020275199413299562,5.5,1073741824,186.1818181818182
gemm,2,1024,256,2048,0.05120639801025391,10.0,2147483648,204.8
gemm,2,1024,512,128,0.011468800157308579,2.625,268435456,97.52380952380952
gemm,2,1024,512,256,0.030105599761009218,3.25,536870912,157.53846153846155
gemm,2,1024,512,512,0.01945600062608719,4.5,1073741824,227.55555555555554
gemm,2,1024,512,1024,0.03358719944953918,7.0,2147483648,292.57142857142856
gemm,2,1024,512,2048,0.047513601183891294,12.0,4294967296,341.3333333333333
gemm,2,1024,1024,128,0.013516800105571746,4.75,536870912,107.78947368421052
gemm,2,1024,1024,256,0.03891200125217438,5.5,1073741824,186.1818181818182
gemm,2,1024,1024,512,0.03256320059299469,7.0,2147483648,292.57142857142856
gemm,2,1024,1024,1024,0.08335360288619995,10.0,4294967296,409.6
gemm,2,1024,1024,2048,0.08704000115394592,16.0,8589934592,512.0
gemm,2,1024,2048,128,0.02252800017595291,9.0,1073741824,113.77777777777777
gemm,2,1024,2048,256,0.046489599347114566,10.0,2147483648,204.8
gemm,2,1024,2048,512,0.058982402086257935,12.0,4294967296,341.3333333333333
gemm,2,1024,2048,1024,0.08887680172920227,16.0,8589934592,512.0
gemm,2,1024,2048,2048,0.16547839641571044,24.0,17179869184,682.6666666666666
gemm,4,1,128,128,0.011878400295972823,0.033203125,131072,3.764705882352941
gemm,4,1,128,256,0.012486399710178375,0.0654296875,262144,3.8208955223880596
gemm,4,1,128,512,0.010239999741315842,0.1298828125,524288,3.8496240601503757
gemm,4,1,128,1024,0.01228799968957901,0.2587890625,1048576,3.8641509433962264
gemm,4,1,128,2048,0.011878400295972823,0.5166015625,2097152,3.8714555765595464
gemm,4,1,256,128,0.011264000087976456,0.0654296875,262144,3.8208955223880596
gemm,4,1,256,256,0.010649599879980088,0.12890625,524288,3.878787878787879
gemm,4,1,256,512,0.011468800157308579,0.255859375,1048576,3.9083969465648853
gemm,4,1,256,1024,0.012083200365304947,0.509765625,2097152,3.9233716475095783
gemm,4,1,256,2048,0.011878400295972823,1.017578125,4194304,3.930902111324376
gemm,4,1,512,128,0.012492799758911132,0.1298828125,524288,3.8496240601503757
gemm,4,1,512,256,0.01228799968957901,0.255859375,1048576,3.9083969465648853
gemm,4,1,512,512,0.012492799758911132,0.5078125,2097152,3.9384615384615387
gemm,4,1,512,1024,0.012281599640846252,1.01171875,4194304,3.9536679536679538
gemm,4,1,512,2048,0.011878400295972823,2.01953125,8388608,3.9613152804642167
gemm,4,1,1024,128,0.01822720021009445,0.2587890625,1048576,3.8641509433962264
gemm,4,1,1024,256,0.018432000279426576,0.509765625,2097152,3.9233716475095783
gemm,4,1,1024,512,0.010649599879980088,1.01171875,4194304,3.9536679536679538
gemm,4,1,1024,1024,0.012083200365304947,2.015625,8388608,3.9689922480620154
gemm,4,1,1024,2048,0.011878400295972823,4.0234375,16777216,3.9766990291262134
gemm,4,1,2048,128,0.03133440017700195,0.5166015625,2097152,3.8714555765595464
gemm,4,1,2048,256,0.012492799758911132,1.017578125,4194304,3.930902111324376
gemm,4,1,2048,512,0.01372160017490387,2.01953125,8388608,3.9613152804642167
gemm,4,1,2048,1024,0.011468800157308579,4.0234375,16777216,3.9766990291262134
gemm,4,1,2048,2048,0.011468800157308579,8.03125,33554432,3.9844357976653697
gemm,4,2,128,128,0.01228799968957901,0.03515625,262144,7.111111111111111
gemm,4,2,128,256,0.012492799758911132,0.068359375,524288,7.314285714285714
gemm,4,2,128,512,0.011059200018644333,0.134765625,1048576,7.420289855072464
gemm,4,2,128,1024,0.011059200018644333,0.267578125,2097152,7.474452554744525
gemm,4,2,128,2048,0.011059200018644333,0.533203125,4194304,7.501831501831502
gemm,4,2,256,128,0.011059200018644333,0.068359375,524288,7.314285714285714
gemm,4,2,256,256,0.01228799968957901,0.1328125,1048576,7.529411764705882
gemm,4,2,256,512,0.011878400295972823,0.26171875,2097152,7.641791044776119
gemm,4,2,256,1024,0.010649599879980088,0.51953125,4194304,7.6992481203007515
gemm,4,2,256,2048,0.01085439994931221,1.03515625,8388608,7.728301886792453
gemm,4,2,512,128,0.011673600226640702,0.134765625,1048576,7.420289855072464
gemm,4,2,512,256,0.013312000036239623,0.26171875,2097152,7.641791044776119
gemm,4,2,512,512,0.01085439994931221,0.515625,4194304,7.757575757575758
gemm,4,2,512,1024,0.014950400590896607,1.0234375,8388608,7.816793893129771
gemm,4,2,512,2048,0.01228799968957901,2.0390625,16777216,7.846743295019157
gemm,4,2,1024,128,0.018432000279426576,0.267578125,2097152,7.474452554744525
gemm,4,2,1024,256,0.013926400244235993,0.51953125,4194304,7.6992481203007515
gemm,4,2,1024,512,0.013107199966907502,1.0234375,8388608,7.816793893129771
gemm,4,2,1024,1024,0.014131200313568116,2.03125,16777216,7.876923076923077
gemm,4,2,1024,2048,0.011270400136709213,4.046875,33554432,7.9073359073359075
gemm,4,2,2048,128,0.012697599828243256,0.533203125,4194304,7.501831501831502
gemm,4,2,2048,256,0.01679359972476959,1.03515625,8388608,7.728301886792453
gemm,4,2,2048,512,0.013107199966907502,2.0390625,16777216,7.846743295019157
gemm,4,2,2048,1024,0.012083200365304947,4.046875,33554432,7.9073359073359075
gemm,4,2,2048,2048,0.012083200365304947,8.0625,67108864,7.937984496124031
gemm,4,4,128,128,0.011059200018644333,0.0390625,524288,12.8
gemm,4,4,128,256,0.011878400295972823,0.07421875,1048576,13.473684210526315
gemm,4,4,128,512,0.011878400295972823,0.14453125,2097152,13.837837837837839
gemm,4,4,128,1024,0.011059200018644333,0.28515625,4194304,14.027397260273972
gemm,4,4,128,2048,0.011264000087976456,0.56640625,8388608,14.124137931034483
gemm,4,4,256,128,0.012083200365304947,0.07421875,1048576,13.473684210526315
gemm,4,4,256,256,0.010649599879980088,0.140625,2097152,14.222222222222221
gemm,4,4,256,512,0.01085439994931221,0.2734375,4194304,14.628571428571428
gemm,4,4,256,1024,0.011059200018644333,0.5390625,8388608,14.840579710144928
gemm,4,4,256,2048,0.011059200018644333,1.0703125,16777216,14.94890510948905
gemm,4,4,512,128,0.011673600226640702,0.14453125,2097152,13.837837837837839
gemm,4,4,512,256,0.011878400295972823,0.2734375,4194304,14.628571428571428
gemm,4,4,512,512,0.010444799810647965,0.53125,8388608,15.058823529411764
gemm,4,4,512,1024,0.011264000087976456,1.046875,16777216,15.283582089552239
gemm,4,4,512,2048,0.01228799968957901,2.078125,33554432,15.398496240601503
gemm,4,4,1024,128,0.01372160017490387,0.28515625,4194304,14.027397260273972
gemm,4,4,1024,256,0.013516800105571746,0.5390625,8388608,14.840579710144928
gemm,4,4,1024,512,0.011878400295972823,1.046875,16777216,15.283582089552239
gemm,4,4,1024,1024,0.011059200018644333,2.0625,33554432,15.515151515151516
gemm,4,4,1024,2048,0.010867200046777725,4.09375,67108864,15.633587786259541
gemm,4,4,2048,128,0.012902399897575379,0.56640625,8388608,14.124137931034483
gemm,4,4,2048,256,0.01372160017490387,1.0703125,16777216,14.94890510948905
gemm,4,4,2048,512,0.013107199966907502,2.078125,33554432,15.398496240601503
gemm,4,4,2048,1024,0.011264000087976456,4.09375,67108864,15.633587786259541
gemm,4,4,2048,2048,0.012697599828243256,8.125,134217728,15.753846153846155
gemm,4,8,128,128,0.01085439994931221,0.046875,1048576,21.333333333333332
gemm,4,8,128,256,0.01085439994931221,0.0859375,2097152,23.272727272727273
gemm,4,8,128,512,0.011059200018644333,0.1640625,4194304,24.38095238095238
gemm,4,8,128,1024,0.01085439994931221,0.3203125,8388608,24.975609756097562
gemm,4,8,128,2048,0.010867200046777725,0.6328125,16777216,25.28395061728395
gemm,4,8,256,128,0.010649599879980088,0.0859375,2097152,23.272727272727273
gemm,4,8,256,256,0.01228799968957901,0.15625,4194304,25.6
gemm,4,8,256,512,0.010649599879980088,0.296875,8388608,26.94736842105263
gemm,4,8,256,1024,0.011878400295972823,0.578125,16777216,27.675675675675677
gemm,4,8,256,2048,0.011264000087976456,1.140625,33554432,28.054794520547944
gemm,4,8,512,128,0.011878400295972823,0.1640625,4194304,24.38095238095238
gemm,4,8,512,256,0.011059200018644333,0.296875,8388608,26.94736842105263
gemm,4,8,512,512,0.012083200365304947,0.5625,16777216,28.444444444444443
gemm,4,8,512,1024,0.012083200365304947,1.09375,33554432,29.257142857142856
gemm,4,8,512,2048,0.010649599879980088,2.15625,67108864,29.681159420289855
gemm,4,8,1024,128,0.01372160017490387,0.3203125,8388608,24.975609756097562
gemm,4,8,1024,256,0.013516800105571746,0.578125,16777216,27.675675675675677
gemm,4,8,1024,512,0.011878400295972823,1.09375,33554432,29.257142857142856
gemm,4,8,1024,1024,0.011059200018644333,2.125,67108864,30.11764705882353
gemm,4,8,1024,2048,0.011264000087976456,4.1875,134217728,30.567164179104477
gemm,4,8,2048,128,0.013926400244235993,0.6328125,16777216,25.28395061728395
gemm,4,8,2048,256,0.01372160017490387,1.140625,33554432,28.054794520547944
gemm,4,8,2048,512,0.012902399897575379,2.15625,67108864,29.681159420289855
gemm,4,8,2048,1024,0.014336000382900237,4.1875,134217728,30.567164179104477
gemm,4,8,2048,2048,0.012083200365304947,8.25,268435456,31.03030303030303
gemm,4,16,128,128,0.011059200018644333,0.0625,2097152,32.0
gemm,4,16,128,256,0.011878400295972823,0.109375,4194304,36.57142857142857
gemm,4,16,128,512,0.011878400295972823,0.203125,8388608,39.38461538461539
gemm,4,16,128,1024,0.012902399897575379,0.390625,16777216,40.96
gemm,4,16,128,2048,0.01106560006737709,0.765625,33554432,41.795918367346935
gemm,4,16,256,128,0.01085439994931221,0.109375,4194304,36.57142857142857
gemm,4,16,256,256,0.011059200018644333,0.1875,8388608,42.666666666666664
gemm,4,16,256,512,0.010860799998044967,0.34375,16777216,46.54545454545455
gemm,4,16,256,1024,0.010649599879980088,0.65625,33554432,48.76190476190476
gemm,4,16,256,2048,0.010649599879980088,1.28125,67108864,49.951219512195124
gemm,4,16,512,128,0.01085439994931221,0.203125,8388608,39.38461538461539
gemm,4,16,512,256,0.012083200365304947,0.34375,16777216,46.54545454545455
gemm,4,16,512,512,0.011878400295972823,0.625,33554432,51.2
gemm,4,16,512,1024,0.010444799810647965,1.1875,67108864,53.89473684210526
gemm,4,16,512,2048,0.010649599879980088,2.3125,134217728,55.351351351351354
gemm,4,16,1024,128,0.012902399897575379,0.390625,16777216,40.96
gemm,4,16,1024,256,0.013312000036239623,0.65625,33554432,48.76190476190476
gemm,4,16,1024,512,0.012083200365304947,1.1875,67108864,53.89473684210526
gemm,4,16,1024,1024,0.01228799968957901,2.25,134217728,56.888888888888886
gemm,4,16,1024,2048,0.011878400295972823,4.375,268435456,58.51428571428571
gemm,4,16,2048,128,0.013516800105571746,0.765625,33554432,41.795918367346935
gemm,4,16,2048,256,0.012492799758911132,1.28125,67108864,49.951219512195124
gemm,4,16,2048,512,0.01372160017490387,2.3125,134217728,55.351351351351354
gemm,4,16,2048,1024,0.013107199966907502,4.375,268435456,58.51428571428571
gemm,4,16,2048,2048,0.015360000729560851,8.5,536870912,60.23529411764706
gemm,4,32,128,128,0.012492799758911132,0.09375,4194304,42.666666666666664
gemm,4,32,128,256,0.01085439994931221,0.15625,8388608,51.2
gemm,4,32,128,512,0.011878400295972823,0.28125,16777216,56.888888888888886
gemm,4,32,128,1024,0.011878400295972823,0.53125,33554432,60.23529411764706
gemm,4,32,128,2048,0.012697599828243256,1.03125,67108864,62.06060606060606
gemm,4,32,256,128,0.01085439994931221,0.15625,8388608,51.2
gemm,4,32,256,256,0.011673600226640702,0.25,16777216,64.0
gemm,4,32,256,512,0.011673600226640702,0.4375,33554432,73.14285714285714
gemm,4,32,256,1024,0.010444799810647965,0.8125,67108864,78.76923076923077
gemm,4,32,256,2048,0.02969599962234497,1.5625,134217728,81.92
gemm,4,32,512,128,0.01085439994931221,0.28125,16777216,56.888888888888886
gemm,4,32,512,256,0.010649599879980088,0.4375,33554432,73.14285714285714
gemm,4,32,512,512,0.010649599879980088,0.75,67108864,85.33333333333333
gemm,4,32,512,1024,0.011468800157308579,1.375,134217728,93.0909090909091
gemm,4,32,512,2048,0.010636799782514573,2.625,268435456,97.52380952380952
gemm,4,32,1024,128,0.012083200365304947,0.53125,33554432,60.23529411764706
gemm,4,32,1024,256,0.012697599828243256,0.8125,67108864,78.76923076923077
gemm,4,32,1024,512,0.012083200365304947,1.375,134217728,93.0909090909091
gemm,4,32,1024,1024,0.011878400295972823,2.5,268435456,102.4
gemm,4,32,1024,2048,0.01228799968957901,4.75,536870912,107.78947368421052
gemm,4,32,2048,128,0.013516800105571746,1.03125,67108864,62.06060606060606
gemm,4,32,2048,256,0.013516800105571746,1.5625,134217728,81.92
gemm,4,32,2048,512,0.013926400244235993,2.625,268435456,97.52380952380952
gemm,4,32,2048,1024,0.019046400487422944,4.75,536870912,107.78947368421052
gemm,4,32,2048,2048,0.01945600062608719,9.0,1073741824,113.77777777777777
gemm,4,64,128,128,0.011878400295972823,0.15625,8388608,51.2
gemm,4,64,128,256,0.01085439994931221,0.25,16777216,64.0
gemm,4,64,128,512,0.011264000087976456,0.4375,33554432,73.14285714285714
gemm,4,64,128,1024,0.01085439994931221,0.8125,67108864,78.76923076923077
gemm,4,64,128,2048,0.02908160090446472,1.5625,134217728,81.92
gemm,4,64,256,128,0.011673600226640702,0.25,16777216,64.0
gemm,4,64,256,256,0.01085439994931221,0.375,33554432,85.33333333333333
gemm,4,64,256,512,0.010239999741315842,0.625,67108864,102.4
gemm,4,64,256,1024,0.011059200018644333,1.125,134217728,113.77777777777777
gemm,4,64,256,2048,0.010239999741315842,2.125,268435456,120.47058823529412
gemm,4,64,512,128,0.011878400295972823,0.4375,33554432,73.14285714285714
gemm,4,64,512,256,0.01085439994931221,0.625,67108864,102.4
gemm,4,64,512,512,0.011468800157308579,1.0,134217728,128.0
gemm,4,64,512,1024,0.029491201043128967,1.75,268435456,146.28571428571428
gemm,4,64,512,2048,0.030105599761009218,3.25,536870912,157.53846153846155
gemm,4,64,1024,128,0.013312000036239623,0.8125,67108864,78.76923076923077
gemm,4,64,1024,256,0.01372160017490387,1.125,134217728,113.77777777777777
gemm,4,64,1024,512,0.01228799968957901,1.75,268435456,146.28571428571428
gemm,4,64,1024,1024,0.012083200365304947,3.0,536870912,170.66666666666666
gemm,4,64,1024,2048,0.03543039858341217,5.5,1073741824,186.1818181818182
gemm,4,64,2048,128,0.013107199966907502,1.5625,134217728,81.92
gemm,4,64,2048,256,0.013926400244235993,2.125,268435456,120.47058823529412
gemm,4,64,2048,512,0.015360000729560851,3.25,536870912,157.53846153846155
gemm,4,64,2048,1024,0.022118400037288665,5.5,1073741824,186.1818181818182
gemm,4,64,2048,2048,0.04567039906978607,10.0,2147483648,204.8
gemm,4,128,128,128,0.01168000027537346,0.28125,16777216,56.888888888888886
gemm,4,128,128,256,0.012083200365304947,0.4375,33554432,73.14285714285714
gemm,4,128,128,512,0.010649599879980088,0.75,67108864,85.33333333333333
gemm,4,128,128,1024,0.030720001459121703,1.375,134217728,93.0909090909091
gemm,4,128,128,2048,0.011468800157308579,2.625,268435456,97.52380952380952
gemm,4,128,256,128,0.01085439994931221,0.4375,33554432,73.14285714285714
gemm,4,128,256,256,0.010649599879980088,0.625,67108864,102.4
gemm,4,128,256,512,0.010239999741315842,1.0,134217728,128.0
gemm,4,128,256,1024,0.028467199206352232,1.75,268435456,146.28571428571428
gemm,4,128,256,2048,0.013107199966907502,3.25,536870912,157.53846153846155
gemm,4,128,512,128,0.01085439994931221,0.75,67108864,85.33333333333333
gemm,4,128,512,256,0.010444799810647965,1.0,134217728,128.0
gemm,4,128,512,512,0.011468800157308579,1.5,268435456,170.66666666666666
gemm,4,128,512,1024,0.01228799968957901,2.5,536870912,204.8
gemm,4,128,512,2048,0.019251200556755065,4.5,1073741824,227.55555555555554
gemm,4,128,1024,128,0.012083200365304947,1.375,134217728,93.0909090909091
gemm,4,128,1024,256,0.011878400295972823,1.75,268435456,146.28571428571428
gemm,4,128,1024,512,0.01228799968957901,2.5,536870912,204.8
gemm,4,128,1024,1024,0.034815999865531924,4.0,1073741824,256.0
gemm,4,128,1024,2048,0.03256320059299469,7.0,2147483648,292.57142857142856
gemm,4,128,2048,128,0.013312000036239623,2.625,268435456,97.52380952380952
gemm,4,128,2048,256,0.01515520066022873,3.25,536870912,157.53846153846155
gemm,4,128,2048,512,0.02232320010662079,4.5,1073741824,227.55555555555554
gemm,4,128,2048,1024,0.031948798894882204,7.0,2147483648,292.57142857142856
gemm,4,128,2048,2048,0.058982402086257935,12.0,4294967296,341.3333333333333
gemm,4,256,128,128,0.012083200365304947,0.53125,33554432,60.23529411764706
gemm,4,256,128,256,0.011878400295972823,0.8125,67108864,78.76923076923077
gemm,4,256,128,512,0.029286399483680725,1.375,134217728,93.0909090909091
gemm,4,256,128,1024,0.011673600226640702,2.5,268435456,102.4
gemm,4,256,128,2048,0.013926400244235993,4.75,536870912,107.78947368421052
gemm,4,256,256,128,0.011878400295972823,0.8125,67108864,78.76923076923077
gemm,4,256,256,256,0.011673600226640702,1.125,134217728,113.77777777777777
gemm,4,256,256,512,0.029286399483680725,1.75,268435456,146.28571428571428
gemm,4,256,256,1024,0.013107199966907502,3.0,536870912,170.66666666666666
gemm,4,256,256,2048,0.020275199413299562,5.5,1073741824,186.1818181818182
gemm,4,256,512,128,0.011264000087976456,1.375,134217728,93.0909090909091
gemm,4,256,512,256,0.032153600454330446,1.75,268435456,146.28571428571428
gemm,4,256,512,512,0.01228799968957901,2.5,536870912,204.8
gemm,4,256,512,1024,0.02088959962129593,4.0,1073741824,256.0
gemm,4,256,512,2048,0.03338240087032318,7.0,2147483648,292.57142857142856
gemm,4,256,1024,128,0.012492799758911132,2.5,268435456,102.4
gemm,4,256,1024,256,0.012492799758911132,3.0,536870912,170.66666666666666
gemm,4,256,1024,512,0.035020801424980166,4.0,1073741824,256.0
gemm,4,256,1024,1024,0.032358399033546446,6.0,2147483648,341.3333333333333
gemm,4,256,1024,2048,0.104038405418396,10.0,4294967296,409.6
gemm,4,256,2048,128,0.019046400487422944,4.75,536870912,107.78947368421052
gemm,4,256,2048,256,0.02252800017595291,5.5,1073741824,186.1818181818182
gemm,4,256,2048,512,0.032153600454330446,7.0,2147483648,292.57142857142856
gemm,4,256,2048,1024,0.08253440260887146,10.0,4294967296,409.6
gemm,4,256,2048,2048,0.08908799886703492,16.0,8589934592,512.0
gemm,4,512,128,128,0.011052799969911575,1.03125,67108864,62.06060606060606
gemm,4,512,128,256,62.67637939453125,1.5625,134217728,81.92
gemm,4,512,128,512,0.011468800157308579,2.625,268435456,97.52380952380952
gemm,4,512,128,1024,0.013926400244235993,4.75,536870912,107.78947368421052
gemm,4,512,128,2048,0.040140798687934874,9.0,1073741824,113.77777777777777
gemm,4,512,256,128,0.03133440017700195,1.5625,134217728,81.92
gemm,4,512,256,256,0.011264000087976456,2.125,268435456,120.47058823529412
gemm,4,512,256,512,0.012697599828243256,3.25,536870912,157.53846153846155
gemm,4,512,256,1024,0.020479999482631683,5.5,1073741824,186.1818181818182
gemm,4,512,256,2048,0.04936319887638092,10.0,2147483648,204.8
gemm,4,512,512,128,0.01228799968957901,2.625,268435456,97.52380952380952
gemm,4,512,512,256,0.030924800038337707,3.25,536870912,157.53846153846155
gemm,4,512,512,512,0.019257600605487823,4.5,1073741824,227.55555555555554
gemm,4,512,512,1024,0.03358719944953918,7.0,2147483648,292.57142857142856
gemm,4,512,512,2048,0.0477183997631073,12.0,4294967296,341.3333333333333
gemm,4,512,1024,128,0.012697599828243256,4.75,536870912,107.78947368421052
gemm,4,512,1024,256,0.03522560000419617,5.5,1073741824,186.1818181818182
gemm,4,512,1024,512,0.03256320059299469,7.0,2147483648,292.57142857142856
gemm,4,512,1024,1024,0.0843775987625122,10.0,4294967296,409.6
gemm,4,512,1024,2048,0.08663039803504943,16.0,8589934592,512.0
gemm,4,512,2048,128,0.02232320010662079,9.0,1073741824,113.77777777777777
gemm,4,512,2048,256,0.04485119879245758,10.0,2147483648,204.8
gemm,4,512,2048,512,0.05877760052680969,12.0,4294967296,341.3333333333333
gemm,4,512,2048,1024,0.0899071991443634,16.0,8589934592,512.0
gemm,4,512,2048,2048,0.1652735948562622,24.0,17179869184,682.6666666666666
gemm,4,1024,128,128,0.010444799810647965,2.03125,134217728,63.01538461538462
gemm,4,1024,128,256,0.010444799810647965,3.0625,268435456,83.59183673469387
gemm,4,1024,128,512,0.013926400244235993,5.125,536870912,99.90243902439025
gemm,4,1024,128,1024,0.03870719969272614,9.25,1073741824,110.70270270270271
gemm,4,1024,128,2048,0.04259839951992035,17.5,2147483648,117.02857142857142
gemm,4,1024,256,128,0.03133440017700195,3.0625,268435456,83.59183673469387
gemm,4,1024,256,256,0.012902399897575379,4.125,536870912,124.12121212121212
gemm,4,1024,256,512,0.020479999482631683,6.25,1073741824,163.84
gemm,4,1024,256,1024,0.04464640021324158,10.5,2147483648,195.04761904761904
gemm,4,1024,256,2048,0.0579584002494812,19.0,4294967296,215.57894736842104
gemm,4,1024,512,128,0.029491201043128967,5.125,536870912,99.90243902439025
gemm,4,1024,512,256,0.01945600062608719,6.25,1073741824,163.84
gemm,4,1024,512,512,0.05324800014495849,8.5,2147483648,240.94117647058823
gemm,4,1024,512,1024,0.04730879962444305,13.0,4294967296,315.0769230769231
gemm,4,1024,512,2048,0.09072639942169189,22.0,8589934592,372.3636363636364
gemm,4,1024,1024,128,0.03583999872207642,9.25,1073741824,110.70270270270271
gemm,4,1024,1024,256,0.05140479803085327,10.5,2147483648,195.04761904761904
gemm,4,1024,1024,512,0.04997119903564453,13.0,4294967296,315.0769230769231
gemm,4,1024,1024,1024,0.08704000115394592,18.0,8589934592,455.1111111111111
gemm,4,1024,1024,2048,0.17141760587692262,28.0,17179869184,585.1428571428571
gemm,4,1024,2048,128,0.04505600035190582,17.5,2147483648,117.02857142857142
gemm,4,1024,2048,256,0.058982402086257935,19.0,4294967296,215.57894736842104
gemm,4,1024,2048,512,0.08908799886703492,22.0,8589934592,372.3636363636364
gemm,4,1024,2048,1024,0.16998399496078492,28.0,17179869184,585.1428571428571
gemm,4,1024,2048,2048,0.3278847932815552,40.0,34359738368,819.2
